Registration Number,First Name,Middle Name,Last Name,Gender,Date of Birth,Nationality,Country of Residence,Phone Number,Email Address,Home Address,City,State,Zip Code,University,Current GPA / CGPA,Previous GPA (historic tracking),Credits Completed,Credits Remaining,Courses Enrolled Per Semester,Course Codes,Course Units,Technical Skills,Soft Skills,Research Interests,Professional Interests,Hobbies,Preferred Learning Style,Study Partners Preferences,Preferred Study Hours,CS and Data Science Interests,Strong Computing Fields,Weak Computing Fields,Degree Program
22360168,Ruth,Peace,King,Female,2003-11-04,Uganda,Uganda,+256 7943 747 93,ruth_king419@yahoo.com,146 Avenue Upper Ibanda,Ibanda,Ibanda,92779,Uganda Christian University,3.76,3.31,130,66,4,"PSY101, MATH101, ECON101, CS201",14,"PyTorch, Docker, R, JavaScript, Git, Cybersecurity","Leadership, Critical Thinking, Teamwork, Time Management","Machine Learning, Cybersecurity, None, Computer Vision",ML Engineer,"Gaming, Dancing, Music, Hiking",Visual,Online,Late night,"NLP, Data Science, AI",Software Engineering,"DevOps, Research Methods",Bachelor of Human Resource Management (School of Business and Administration)
22123961,Lawrence,Daniel,Ojok,Male,1999-12-13,Uganda,Uganda,+256 7160 910 46,lawrence.ojok449@co.ug,225 Road Upper Lira,Lira,Lira,39716,Uganda Christian University,3.85,3.74,35,32,4,"DS401, AI501, ECON101, PHYS101",12,"R, Pandas","Leadership, Teamwork, Problem-solving, Time Management, Communication, Critical Thinking",NLP,"Cybersecurity Analyst, Software Engineer","Football, Gaming, Photography, Sports",Visual,Online,Morning,Cybersecurity,"Web Development, Data Structures, Databases",Research Methods,Bachelor of Human Resource Management (School of Business and Administration)
22183218,Isaac,,Acan,Male,2000-11-24,Uganda,Uganda,+256 7735 386 79,isaacacan741@co.ug,204 Road Central Arua,Arua,Arua,55851,Uganda Christian University,3.43,None,99,49,3,"DS401, ECON101, CS201",18,"Cybersecurity, Pandas, Machine Learning, AWS, TensorFlow, Git","Leadership, Teamwork, Time Management, Problem-solving","Computer Vision, Cybersecurity, Data Science","Cybersecurity Analyst, Data Scientist, ML Engineer, Software Engineer","Dancing, Farming, Watching films",Visual,Small group,Evening,"Computer Vision, AI, Data Science, NLP","Software Engineering, Machine Learning","Linear Algebra, Mobile Development, DevOps",Bachelor of Human Resource Management (School of Business and Administration)
22524406,Godfrey,,Nabunya,Male,2004-10-23,Uganda,Uganda,+256 7921 290 60,godfrey_nabunya1008@gmail.com,970 Avenue  Hoima,Hoima,Hoima,77507,Uganda Christian University,2.23,None,22,26,3,"CS201, AI501, DS401",10,"Java, Deep Learning","Problem-solving, Teamwork, Communication, Critical Thinking, Time Management, Leadership",Cybersecurity,"Software Engineer, AI Researcher","Football, Music",Visual,Small group,Evening,Cybersecurity,"Databases, Machine Learning, Algorithms, Software Engineering","Linear Algebra, Statistics",Bachelor of Human Resource Management (School of Business and Administration)
22769346,Brian,Lawrence,Kato,Male,1998-07-17,Uganda,Uganda,+256 7631 998 31,briankato67@gmail.com,465 Plot  Njeru,Njeru,Buikwe,30940,Uganda Christian University,2.3,3.67,55,60,6,"DATA201, PHYS101, BIO202, DS401, ECON101, MATH101",11,"Pandas, Java, Machine Learning, Python","Critical Thinking, Teamwork","Artificial Intelligence, None, Computer Vision","Cybersecurity Analyst, ML Engineer, AI Researcher, Data Scientist","Photography, Sports",Kinesthetic,Online,Morning,"Cybersecurity, NLP, None, Machine Learning","Software Engineering, Programming, Databases","Mobile Development, DevOps",Bachelor of Human Resource Management (School of Business and Administration)
22326162,Mark,Justine,Odoch,Male,2005-05-20,Uganda,Uganda,+256 7949 605 47,mark_odoch474@outlook.com,144 Avenue  Nkozi,Nkozi,Mpigi,99818,Uganda Christian University,3.01,None,32,58,4,"PHYS101, MATH101, DS401, PSY101",17,"C++, AWS, Machine Learning, Git, R, Pandas","Leadership, Time Management","Data Science, Artificial Intelligence, Machine Learning, Computer Vision","Cybersecurity Analyst, Software Engineer, AI Researcher, Data Scientist","Dancing, Reading",Visual,One-on-one,Evening,"Cybersecurity, NLP, AI, Computer Vision, Data Science","Databases, Software Engineering, Algorithms",Statistics,Bachelor of Human Resource Management (School of Business and Administration)
22225972,Fred,,Opio,Male,2002-07-21,Uganda,Uganda,+256 7216 599 82,fredopio1020@co.ug,650 Street Lower Lira,Lira,Lira,50020,Uganda Christian University,2.72,3.08,68,46,3,"ML502, PSY101, CS101",21,"Deep Learning, Python, R, Git, Pandas","Teamwork, Critical Thinking, Leadership, Time Management, Problem-solving, Communication","NLP, Data Science, None","Data Scientist, Cybersecurity Analyst, Software Engineer","Photography, Reading",Kinesthetic,One-on-one,Late night,"AI, NLP, Computer Vision, Data Science","Web Development, Networking, Algorithms",Research Methods,Bachelor of Human Resource Management (School of Business and Administration)
22637147,Jackline,Bosco,Otim,Female,2004-07-28,Uganda,Uganda,+256 7867 962 50,jackline_otim553@outlook.com,536 Avenue Upper Kabale,Kabale,Kabale,98135,Uganda Christian University,2.83,2.96,64,37,4,"MATH101, AI501, CS101, DATA201",18,"SQL, Python, PyTorch, Java, R, Machine Learning, AWS","Leadership, Teamwork, Critical Thinking, Communication, Problem-solving",Computer Vision,Data Scientist,"Farming, Music, Sports, Football, Reading",Kinesthetic,Alone,Afternoon,Cybersecurity,"Data Structures, Web Development, Programming, Software Engineering","Research Methods, Cloud Computing",Bachelor of Human Resource Management (School of Business and Administration)
22770257,Hope,,Acan,Female,1999-09-05,Uganda,Uganda,+256 7400 696 21,hope_acan18@yahoo.com,64 Road Upper Budaka,Budaka,Budaka,25104,Uganda Christian University,3.54,None,84,56,3,"ML502, CS201, CYBER301",19,"C++, PyTorch, R, Python, Git, Cybersecurity, JavaScript","Leadership, Communication, Critical Thinking, Problem-solving, Teamwork, Time Management","NLP, Data Science",Software Engineer,"Cooking, Sports, Reading, Gaming",Kinesthetic,Alone,Afternoon,"None, Data Science, Computer Vision",Programming,"DevOps, Research Methods, Linear Algebra",Bachelor of Human Resource Management (School of Business and Administration)
22262780,Alice,,Okot,Female,2002-07-16,Uganda,Uganda,+256 7810 238 46,alice_okot899@gmail.com,255 Avenue Upper Masaka,Masaka,Masaka,82175,Uganda Christian University,2.66,None,24,14,3,"CS101, PSY101, CYBER301",20,"C++, JavaScript, Machine Learning, Deep Learning, Java, R, SQL, Git","Problem-solving, Critical Thinking, Teamwork, Communication","Computer Vision, Cybersecurity, None, NLP","Cybersecurity Analyst, Data Scientist","Gaming, Cooking, Sports, Football, Reading, Watching films",Reading/Writing,Alone,Morning,"Cybersecurity, NLP, Data Science, AI","Networking, Programming, Databases",Statistics,Bachelor of Human Resource Management (School of Business and Administration)
22648844,Joan,Alice,Aol,Female,2005-04-28,Uganda,Uganda,+256 7602 652 26,joan_aol354@outlook.com,374 Road Central Jinja,Jinja,Jinja,46159,Uganda Christian University,3.49,3.01,86,72,6,"EE301, AI501, ECON101, PHYS101, DS401, CS101",11,"PyTorch, TensorFlow, Deep Learning, Python","Leadership, Time Management, Teamwork, Critical Thinking, Communication",Data Science,Data Scientist,"Photography, Gaming",Kinesthetic,One-on-one,Evening,"None, Machine Learning, Computer Vision, NLP, Data Science",Networking,"Research Methods, Linear Algebra",Bachelor of Human Resource Management (School of Business and Administration)
22667415,James,Rachel,Otieno,Male,2005-04-09,Uganda,Uganda,+256 7441 094 53,james_otieno750@co.ug,657 Plot Lower Kabwohe,Kabwohe,Sheema,92151,Uganda Christian University,2.68,2.86,103,31,3,"PSY101, DATA201, ML502",11,"Cybersecurity, PyTorch, Machine Learning, Git","Critical Thinking, Leadership, Teamwork, Communication","None, Cybersecurity",ML Engineer,"Reading, Farming, Cooking, Dancing",Auditory,Small group,Late night,"Data Science, None, Cybersecurity, Machine Learning","Databases, Networking",Research Methods,Bachelor of Human Resource Management (School of Business and Administration)
22596614,Patience,,Odongo,Female,2004-09-10,Uganda,Uganda,+256 7563 206 74,patienceodongo602@outlook.com,179 Street Upper Kisoro,Kisoro,Kisoro,89794,Uganda Christian University,3.58,None,41,78,5,"ML502, CYBER301, CS201, CS101, PHYS101",15,"PyTorch, Python, TensorFlow, SQL","Teamwork, Leadership, Communication, Critical Thinking, Problem-solving","Cybersecurity, None, NLP",Cybersecurity Analyst,"Sports, Football, Watching films, Cooking, Music",Kinesthetic,Alone,Late night,"Data Science, None","Software Engineering, Networking, Databases","Linear Algebra, Statistics",Bachelor of Human Resource Management (School of Business and Administration)
22558851,Paul,Frank,Joseph,Male,1998-03-21,Uganda,Uganda,+256 7816 579 58,pauljoseph156@mail.com,599 Plot Lower Kampala,Kampala,Kampala,83958,Uganda Christian University,3.04,None,26,87,4,"ML502, DATA201, AI501, CS201",16,"Machine Learning, JavaScript, PyTorch, Machine Learning, R, TensorFlow, Deep Learning, C++","Time Management, Leadership, Teamwork","Machine Learning, None, Cybersecurity, NLP","ML Engineer, Cybersecurity Analyst, Software Engineer, Data Scientist","Reading, Sports",Kinesthetic,One-on-one,Morning,"Data Science, None","Web Development, Machine Learning, Algorithms","Cloud Computing, Linear Algebra",Bachelor of Human Resource Management (School of Business and Administration)
22418225,Juliet,,Laker,Female,2002-12-18,Uganda,Uganda,+256 7167 553 30,juliet_laker831@outlook.com,215 Avenue Upper Kabwohe,Kabwohe,Sheema,89423,Uganda Christian University,3.95,None,116,39,5,"AI501, PSY101, PHYS101, CYBER301, CS101",13,"Java, Machine Learning, JavaScript, AWS, TensorFlow, SQL","Time Management, Critical Thinking, Problem-solving, Teamwork, Communication, Leadership","Cybersecurity, None","Cybersecurity Analyst, AI Researcher, Data Scientist","Photography, Music",Auditory,One-on-one,Evening,"NLP, Data Science, AI, Computer Vision","Networking, Databases, Algorithms","Cloud Computing, DevOps, Statistics",Bachelor of Human Resource Management (School of Business and Administration)
22612036,Prossy,,Nabunya,Female,2000-03-25,Uganda,Uganda,+256 7814 305 43,prossy_nabunya393@yahoo.com,552 Road Central Nkozi,Nkozi,Mpigi,93411,Uganda Christian University,2.9,None,74,92,3,"DATA201, CS201, MATH101",14,"SQL, R, TensorFlow, Cybersecurity, Docker, Machine Learning, Git, Machine Learning","Leadership, Problem-solving, Critical Thinking, Time Management, Communication, Teamwork","Cybersecurity, NLP, Machine Learning, Data Science","ML Engineer, AI Researcher, Software Engineer",Music,Visual,One-on-one,Late night,"None, Cybersecurity, Data Science, Computer Vision, Machine Learning",Databases,Cloud Computing,Bachelor of Human Resource Management (School of Business and Administration)
22292729,Alice,Beatrice,Amony,Female,2005-02-24,Uganda,Uganda,+256 7573 824 16,aliceamony786@outlook.com,651 Road Central Ndejje,Ndejje,Luwero,89816,Uganda Christian University,2.52,2.14,56,18,5,"CYBER301, DATA201, CS101, DS401, ECON101",21,"JavaScript, Machine Learning, Git, TensorFlow, C++, Java","Problem-solving, Time Management, Leadership, Teamwork, Communication, Critical Thinking","Artificial Intelligence, Cybersecurity, Machine Learning, None",Cybersecurity Analyst,"Hiking, Photography, Sports",Kinesthetic,Small group,Late night,"Machine Learning, Cybersecurity","Networking, Algorithms","Security, Linear Algebra, Research Methods",Bachelor of Human Resource Management (School of Business and Administration)
22163969,Sharon,Peace,Nakato,Female,1998-03-16,Uganda,Uganda,+256 7711 100 54,sharonnakato452@outlook.com,727 Street Upper Nkumba,Nkumba,Wakiso,69549,Uganda Christian University,3.98,None,31,19,6,"CS201, AI501, EE301, DS401, DATA201, PSY101",9,"Pandas, Machine Learning, SQL","Time Management, Communication",Cybersecurity,"Data Scientist, ML Engineer, Software Engineer, AI Researcher","Gaming, Photography, Watching films, Reading, Sports",Kinesthetic,Alone,Late night,"None, Machine Learning, Computer Vision, NLP, Cybersecurity",Algorithms,"Research Methods, Linear Algebra",Bachelor of Human Resource Management (School of Business and Administration)
22916824,Daniel,James,Lakot,Male,2004-05-02,Uganda,Uganda,+256 7019 965 26,daniellakot672@yahoo.com,478 Plot Lower Ndejje,Ndejje,Luwero,78556,Uganda Christian University,3.92,3.02,49,5,6,"EE301, BIO202, CYBER301, DS401, CS201, CS101",9,"Machine Learning, SQL, TensorFlow","Time Management, Critical Thinking, Problem-solving","Machine Learning, None, Data Science","Cybersecurity Analyst, ML Engineer, Software Engineer","Dancing, Music, Hiking, Cooking",Auditory,Small group,Evening,"Computer Vision, Machine Learning","Algorithms, Networking, Data Structures","Security, Mobile Development, Statistics",Bachelor of Human Resource Management (School of Business and Administration)
22679593,Richard,Stephen,Ssali,Male,2001-04-04,Uganda,Uganda,+256 7241 067 72,richardssali952@co.ug,542 Avenue Lower Mbarara,Mbarara,Mbarara,46578,Uganda Christian University,3.21,2.43,25,68,5,"CS101, EE301, AI501, MATH101, PSY101",15,"C++, SQL","Time Management, Critical Thinking, Communication, Teamwork, Problem-solving, Leadership",Cybersecurity,"Software Engineer, Cybersecurity Analyst","Gaming, Dancing, Football, Reading, Photography",Kinesthetic,Small group,Morning,"Data Science, Cybersecurity, AI, Machine Learning",Networking,Research Methods,Bachelor of Human Resource Management (School of Business and Administration)
22704275,Henry,Samuel,Joseph,Male,1999-07-17,Uganda,Uganda,+256 7411 692 42,henry_joseph498@outlook.com,628 Street Lower Kisoro,Kisoro,Kisoro,85547,Uganda Christian University,2.98,2.48,43,11,3,"CS201, AI501, EE301",10,"JavaScript, TensorFlow, Pandas","Critical Thinking, Time Management, Problem-solving, Leadership, Teamwork","Computer Vision, Artificial Intelligence, Data Science, Machine Learning","Software Engineer, Cybersecurity Analyst, AI Researcher, Data Scientist","Farming, Photography, Sports, Watching films, Dancing",Visual,Online,Late night,Computer Vision,"Networking, Web Development, Programming, Data Structures","DevOps, Security",Bachelor of Human Resource Management (School of Business and Administration)
22166336,Martha,,Mugisha,Female,2005-08-23,Uganda,Uganda,+256 7845 102 99,martha_mugisha978@mail.com,753 Plot Central Kumi,Kumi,Kumi,73551,Uganda Christian University,3.44,2.31,110,81,5,"AI501, PHYS101, CS201, ML502, BIO202",11,"R, Machine Learning, JavaScript, TensorFlow, Git, Docker, C++","Critical Thinking, Time Management",None,"Cybersecurity Analyst, Software Engineer, Data Scientist, AI Researcher","Cooking, Music, Watching films, Farming, Photography, Hiking",Auditory,Alone,Afternoon,NLP,"Machine Learning, Networking",Mobile Development,Bachelor of Human Resource Management (School of Business and Administration)
22512280,Stephen,Sarah,Odongo,Male,2004-08-19,Uganda,Uganda,+256 7064 254 85,stephen.odongo381@mail.com,128 Plot Upper Mbale,Mbale,Mbale,87646,Uganda Christian University,2.84,2.0,101,110,5,"DATA201, CS201, ECON101, ML502, EE301",20,"TensorFlow, R, AWS, Python","Time Management, Teamwork, Leadership, Problem-solving, Critical Thinking","Artificial Intelligence, Machine Learning",ML Engineer,"Reading, Gaming",Auditory,One-on-one,Evening,"AI, None","Databases, Networking, Software Engineering, Data Structures",Cloud Computing,Bachelor of Human Resource Management (School of Business and Administration)
22558448,Patrick,Martha,Komakech,Male,1998-09-21,Uganda,Uganda,+256 7825 731 24,patrickkomakech914@outlook.com,942 Street  Kampala,Kampala,Kampala,49563,Uganda Christian University,3.1,2.32,92,52,4,"PSY101, CS201, ML502, MATH101",11,"Git, Java, JavaScript","Problem-solving, Teamwork, Critical Thinking, Time Management","Computer Vision, Artificial Intelligence, Data Science, Cybersecurity","ML Engineer, Data Scientist, Cybersecurity Analyst, AI Researcher",Dancing,Kinesthetic,Online,Evening,"Computer Vision, Machine Learning, NLP","Data Structures, Machine Learning, Networking","Statistics, Mobile Development, DevOps",Bachelor of Human Resource Management (School of Business and Administration)
22322521,Martin,Martin,Kayongo,Male,2000-05-12,Uganda,Uganda,+256 7472 877 46,martin_kayongo1047@gmail.com,616 Road Central Lugazi,Lugazi,Buikwe,99115,Uganda Christian University,3.64,2.53,109,49,5,"ECON101, AI501, MATH101, PSY101, CS101",14,"C++, R, JavaScript, Python, Cybersecurity, Deep Learning, TensorFlow, SQL","Problem-solving, Time Management, Leadership",Data Science,"Data Scientist, ML Engineer, AI Researcher","Watching films, Hiking",Auditory,Online,Morning,"None, Machine Learning","Data Structures, Programming, Machine Learning","Cloud Computing, DevOps, Statistics",Bachelor of Human Resource Management (School of Business and Administration)
