Registration Number,First Name,Middle Name,Last Name,Gender,Date of Birth,Nationality,Country of Residence,Phone Number,Email Address,Home Address,City,State,Zip Code,University,Current GPA / CGPA,Previous GPA (historic tracking),Credits Completed,Credits Remaining,Courses Enrolled Per Semester,Course Codes,Course Units,Technical Skills,Soft Skills,Research Interests,Professional Interests,Hobbies,Preferred Learning Style,Study Partners Preferences,Preferred Study Hours,CS and Data Science Interests,Strong Computing Fields,Weak Computing Fields,Degree Program
M24B18/005,Nambooze,,Bategeka,Male,2004-07-25,Ugandan,Uganda,+256 711 184 513,nambooze.bategeka@students.ucu.ac.ug,Mbarara District,Mbarara,Central,00000,Uganda Christian University,2.91,3.18; 2.87,120,44,4,"BEX0401, BEX0407",12,"Java, Flutter","Critical Thinking, Time Management, Problem-solving",Mobile App Development,Data Science,"Photography, Sports",Visual,Small group,Afternoon,Software Engineering,,,
M24B18/008,Edwin,,Nakabuye,Female,2002-05-15,Ugandan,Uganda,+256 756 585 682,edwin.nakabuye@students.ucu.ac.ug,Masaka District,Masaka,Central,00000,Uganda Christian University,3.75,3.52; 3.88,42,10,6,BEX0404,19,"AWS, C++","Communication, Problem-solving, Leadership",Cybersecurity,Software Engineering,"Reading, Volunteering",Visual,Alone,Afternoon,Data Science,,,
M24B18/011,Abraham,,Namaganda,Male,1999-06-16,Ugandan,Uganda,+256 795 366 679,abraham.namaganda@students.ucu.ac.ug,Mubende District,Mubende,Central,00000,Uganda Christian University,3.64,3.89; 3.65,97,32,4,BEX0403,18,"Docker, React","Leadership, Time Management, Problem-solving",Cybersecurity,Software Engineering,"Cooking, Sports",Kinesthetic,One-on-one,Evening,Web Development,,,
M24B18/013,Peter,,Nalubega,Female,1998-11-04,Ugandan,Uganda,+256 779 810 924,peter.nalubega@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,2.8,2.69; 3.01,67,26,5,"BEX0401, BEX0402, BEX0403",15,"SQL, C++","Adaptability, Communication, Leadership",Cybersecurity,Web Development,"Traveling, Volunteering",Auditory,Online,Late night,Cloud Computing,,,
M25B18/002,Timothy,,Kasule,Male,2005-06-07,Ugandan,Uganda,+256 776 855 458,timothy.kasule@students.ucu.ac.ug,Butambala District,Butambala,Central,00000,Uganda Christian University,3.56,3.61; 3.66,120,55,7,nan,14,"Data Analysis, C++","Problem-solving, Time Management, Critical Thinking",Data Science,Mobile App Development,"Volunteering, Traveling",Auditory,One-on-one,Evening,Software Engineering,,,
M25B18/004,Hellen,,Kato,Male,2005-01-24,Ugandan,Uganda,+256 746 906 394,hellen.kato@students.ucu.ac.ug,Mukono District,Mukono,Central,00000,Uganda Christian University,3.32,3.4; 3.09,37,23,7,"BEX0203, BEX0206",15,"Java, MongoDB","Problem-solving, Teamwork, Adaptability",Data Science,Web Development,"Cooking, Hiking",Auditory,Online,Late night,Artificial Intelligence,,,
M25B18/007,Annet,,Bainomugisha,Female,2004-05-18,Ugandan,Uganda,+256 756 277 919,annet.bainomugisha@students.ucu.ac.ug,Mukono District,Mukono,Central,00000,Uganda Christian University,3.43,3.35; 3.22,82,13,6,"BEX0204, BEX0207",14,"MongoDB, C++","Critical Thinking, Adaptability, Time Management",Mobile App Development,Software Engineering,"Photography, Music",Visual,Alone,Afternoon,Mobile App Development,,,
M25B18/009,Nabasirye,,Nakitto,Male,1999-09-18,Ugandan,Uganda,+256 796 290 896,nabasirye.nakitto@students.ucu.ac.ug,Iganga District,Iganga,Central,00000,Uganda Christian University,2.65,2.57; 2.57,65,55,7,BEX0105,19,"Java, Python","Teamwork, Problem-solving, Time Management",Cybersecurity,Cloud Computing,"Hiking, Reading",Kinesthetic,One-on-one,Afternoon,Mobile App Development,,,
M25B18/011,Walter,,Kiconco,Male,2001-05-27,Ugandan,Uganda,+256 730 365 931,walter.kiconco@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.91,3.9; 3.98,79,36,4,nan,21,"Docker, AWS","Adaptability, Teamwork, Critical Thinking",Cloud Computing,Data Science,"Sports, Traveling",Reading/Writing,Small group,Morning,Cybersecurity,,,
S23B18/001,Rebecca,,Walakira,Female,2000-09-01,Ugandan,Uganda,+256 766 531 282,rebecca.walakira@students.ucu.ac.ug,Lira District,Lira,Central,00000,Uganda Christian University,3.64,3.67; 3.65,106,58,7,"BEX0501, BEX0502",20,"MongoDB, AWS","Problem-solving, Adaptability, Leadership",Cybersecurity,Mobile App Development,"Gaming, Sports",Auditory,Alone,Evening,Web Development,,,
S23B18/003,Prisca,,Abigaba,Female,1998-08-26,Ugandan,Uganda,+256 779 107 476,prisca.abigaba@students.ucu.ac.ug,Masaka District,Masaka,Central,00000,Uganda Christian University,3.85,3.55; 4.09,76,30,6,BEX0404,16,"Flutter, MongoDB","Leadership, Adaptability, Communication",Cybersecurity,Artificial Intelligence,"Cooking, Volunteering",Visual,One-on-one,Morning,Mobile App Development,,,
S23B18/005,Robert,,Luyiga,Female,2002-12-04,Ugandan,Uganda,+256 747 436 867,robert.luyiga@students.ucu.ac.ug,Mukono District,Mukono,Central,00000,Uganda Christian University,2.86,2.74; 3.05,116,33,5,BEX0506,19,"Flutter, Machine Learning","Adaptability, Leadership, Critical Thinking",Cloud Computing,Mobile App Development,"Reading, Hiking",Auditory,One-on-one,Morning,Software Engineering,,,
S23B18/008,Ruth,,Nakato,Male,2004-11-14,Ugandan,Uganda,+256 767 891 157,ruth.nakato@students.ucu.ac.ug,Mbarara District,Mbarara,Central,00000,Uganda Christian University,3.8,3.8; 3.85,93,35,6,BEX0405,16,"Machine Learning, React","Teamwork, Problem-solving, Leadership",Data Science,Data Science,"Gaming, Cooking",Reading/Writing,Online,Evening,Data Science,,,
S23B18/010,Grace,,Kazibwe,Male,2000-07-05,Ugandan,Uganda,+256 751 307 612,grace.kazibwe@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,2.79,2.82; 2.83,70,55,4,BEX0503,21,"C++, React","Leadership, Time Management, Critical Thinking",Mobile App Development,Cybersecurity,"Photography, Hiking",Reading/Writing,One-on-one,Afternoon,Artificial Intelligence,,,
S24B18/003,Catherine,,Kalyegira,Female,2002-05-10,Ugandan,Uganda,+256 755 294 871,catherine.kalyegira@students.ucu.ac.ug,Gulu District,Gulu,Central,00000,Uganda Christian University,3.45,3.61; 3.18,104,10,5,BEX0204,15,"Node.js, Docker","Communication, Adaptability, Problem-solving",Software Engineering,Artificial Intelligence,"Traveling, Gaming",Visual,Small group,Morning,Web Development,,,
S24B18/005,Irene,,Okot,Female,1999-10-24,Ugandan,Uganda,+256 726 600 977,irene.okot@students.ucu.ac.ug,Mukono District,Mukono,Central,00000,Uganda Christian University,3.74,3.52; 3.98,51,58,6,BEX0303,19,"Python, AWS","Teamwork, Communication, Adaptability",Cloud Computing,Artificial Intelligence,"Sports, Cooking",Visual,One-on-one,Evening,Artificial Intelligence,,,
S24B18/007,Margaret,,Nafuna,Female,1998-10-24,Ugandan,Uganda,+256 755 755 495,margaret.nafuna@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.78,3.72; 3.86,97,43,5,BEX0302,18,"AWS, SQL","Adaptability, Teamwork, Time Management",Web Development,Artificial Intelligence,"Volunteering, Traveling",Reading/Writing,One-on-one,Evening,Mobile App Development,,,
S24B18/009,Emma,,Wright,Female,2004-07-17,Tanzanian,Uganda,+256 760 518 220,emma.wright@students.ucu.ac.ug,Mbarara District,Mbarara,Central,00000,Uganda Christian University,2.71,2.64; 2.47,105,43,5,BEX0305,15,"Data Analysis, SQL","Critical Thinking, Communication, Time Management",Cybersecurity,Cloud Computing,"Sports, Traveling",Reading/Writing,Small group,Afternoon,Web Development,,,
S24B18/011,Caleb,,Walakira,Female,2000-09-13,Ugandan,Uganda,+256 712 256 875,caleb.walakira@students.ucu.ac.ug,Kasese District,Kasese,Central,00000,Uganda Christian University,2.53,2.28; 2.54,103,22,6,BEX0301,14,"Node.js, Flutter","Problem-solving, Communication, Time Management",Mobile App Development,Data Science,"Reading, Photography",Auditory,One-on-one,Late night,Data Science,,,
S25B18/003,Mercy,,Bategeka,Male,2005-04-14,Ugandan,Uganda,+256 724 827 932,mercy.bategeka@students.ucu.ac.ug,Mbale District,Mbale,Central,00000,Uganda Christian University,2.75,2.85; 2.89,106,55,7,BEX0106,19,"JavaScript, AWS","Problem-solving, Critical Thinking, Teamwork",Cybersecurity,Mobile App Development,"Gaming, Cooking",Kinesthetic,Small group,Afternoon,Data Science,,,
S25B18/006,Elijah,,Asiimwe,Male,2004-04-08,Ugandan,Uganda,+256 760 621 487,elijah.asiimwe@students.ucu.ac.ug,Mukono District,Mukono,Central,00000,Uganda Christian University,3.14,3.06; 3.17,113,33,6,BEX0103,14,"Java, Machine Learning","Critical Thinking, Time Management, Leadership",Web Development,Data Science,"Sports, Cooking",Kinesthetic,One-on-one,Evening,Cloud Computing,,,
S25B18/008,Annet,,Kaddu,Female,2005-03-05,Ugandan,Uganda,+256 729 150 579,annet.kaddu@students.ucu.ac.ug,Arua District,Arua,Central,00000,Uganda Christian University,3.21,3.43; 2.93,51,41,6,nan,19,"Git, JavaScript","Leadership, Time Management, Teamwork",Web Development,Cloud Computing,"Gaming, Traveling",Auditory,Small group,Evening,Cloud Computing,,,
J23B17/002,Tabitha,,Nakato,Male,2002-04-18,Ugandan,Uganda,+256 771 569 368,tabitha.nakato@students.ucu.ac.ug,Lira District,Lira,Central,00000,Uganda Christian University,3.44,3.5; 3.24,58,49,5,"BOE0603, BOE0606",14,"MongoDB, AWS","Critical Thinking, Problem-solving, Time Management",Artificial Intelligence,Cybersecurity,"Volunteering, Hiking",Auditory,Alone,Evening,Data Science,,,
J23B17/004,Hellen,,Nakisige,Female,2002-12-13,Ugandan,Uganda,+256 735 362 742,hellen.nakisige@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,2.85,2.7; 3.11,38,58,6,BOE0404,14,"Git, C++","Leadership, Teamwork, Adaptability",Cybersecurity,Cloud Computing,"Gaming, Sports",Auditory,Small group,Late night,Web Development,,,
J23B17/006,Adong,,Nakabuye,Female,2004-07-28,Ugandan,Uganda,+256 799 649 955,adong.nakabuye@students.ucu.ac.ug,Masaka District,Masaka,Central,00000,Uganda Christian University,3.14,2.98; 3.37,42,20,6,BOE0601,18,"MongoDB, Python","Problem-solving, Leadership, Teamwork",Web Development,Software Engineering,"Gaming, Reading",Visual,Alone,Morning,Data Science,,,
J23B17/008,Fred,,Amanya,Female,2002-07-10,Ugandan,Uganda,+256 726 464 109,fred.amanya@students.ucu.ac.ug,Lyantonde District,Lyantonde,Central,00000,Uganda Christian University,3.71,3.95; 3.74,73,43,4,"BOE0603, BOE0604, BOE0605",16,"React, AWS","Critical Thinking, Problem-solving, Communication",Cloud Computing,Web Development,"Gaming, Hiking",Visual,One-on-one,Morning,Artificial Intelligence,,,
J23B17/010,Deborah,,Kalema,Female,2001-12-14,Ugandan,Uganda,+256 728 987 459,deborah.kalema@students.ucu.ac.ug,Mbarara District,Mbarara,Central,00000,Uganda Christian University,3.5,3.36; 3.67,42,49,5,BOE0606,14,"MongoDB, Node.js","Problem-solving, Time Management, Communication",Data Science,Web Development,"Traveling, Hiking",Visual,Online,Afternoon,Mobile App Development,,,
J24B17/001,Rose,,Akello,Female,2001-08-27,Ugandan,Uganda,+256 743 397 600,rose.akello@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.66,3.96; 3.37,42,50,4,"BOE0401, BOE0405",12,"Python, Flutter","Adaptability, Teamwork, Communication",Web Development,Cybersecurity,"Sports, Traveling",Reading/Writing,Online,Evening,Cybersecurity,,,
J24B17/004,Yusuf,,Bashaija,Female,2003-12-07,Ugandan,Uganda,+256 736 116 129,yusuf.bashaija@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,2.55,2.4; 2.74,62,19,4,BOE0307,14,"React, JavaScript","Adaptability, Time Management, Leadership",Artificial Intelligence,Software Engineering,"Music, Gaming",Visual,Alone,Evening,Mobile App Development,,,
J24B17/006,Namagembe,,Natukunda,Female,2000-06-10,Ugandan,Uganda,+256 738 315 469,namagembe.natukunda@students.ucu.ac.ug,Masaka District,Masaka,Central,00000,Uganda Christian University,3.16,3.1; 3.1,113,32,7,BOE0403,20,"Node.js, Data Analysis","Leadership, Time Management, Communication",Web Development,Mobile App Development,"Gaming, Photography",Auditory,Online,Morning,Cybersecurity,,,
J24B17/008,Yusuf,,Walakira,Male,1998-06-22,Ugandan,Uganda,+256 751 800 363,yusuf.walakira@students.ucu.ac.ug,Mukono District,Mukono,Central,00000,Uganda Christian University,2.68,2.88; 2.63,93,31,6,BOE0402,13,"Docker, Python","Adaptability, Leadership, Problem-solving",Cloud Computing,Software Engineering,"Volunteering, Hiking",Kinesthetic,One-on-one,Morning,Mobile App Development,,,
J24B17/012,Caroline,,Namutebi,Female,2004-12-26,Ugandan,Uganda,+256 760 974 262,caroline.namutebi@students.ucu.ac.ug,Gulu District,Gulu,Central,00000,Uganda Christian University,3.23,3.11; 3.36,77,33,4,BOE0401,16,"Python, Docker","Problem-solving, Time Management, Teamwork",Cloud Computing,Cybersecurity,"Sports, Hiking",Kinesthetic,Online,Evening,Cloud Computing,,,
J25B17/001,Namagembe,,Ssekiziyivu,Male,2000-12-18,Ugandan,Uganda,+256 728 119 581,namagembe.ssekiziyivu@students.ucu.ac.ug,Jinja District,Jinja,Central,00000,Uganda Christian University,3.83,3.75; 3.83,59,24,6,"BOE0202, BOE0206",13,"Flutter, Data Analysis","Problem-solving, Communication, Critical Thinking",Data Science,Software Engineering,"Hiking, Music",Visual,Online,Evening,Software Engineering,,,
J25B17/003,Trevor,,Yiga,Female,1998-05-08,Ugandan,Uganda,+256 775 556 770,trevor.yiga@students.ucu.ac.ug,Mbarara District,Mbarara,Central,00000,Uganda Christian University,2.66,2.89; 2.73,78,37,7,BOE0101,14,"Python, AWS","Problem-solving, Adaptability, Teamwork",Data Science,Data Science,"Photography, Volunteering",Visual,Alone,Morning,Cloud Computing,,,
J25B17/005,Namata,,Mukasa,Male,1998-04-13,Ugandan,Uganda,+256 769 956 646,namata.mukasa@students.ucu.ac.ug,Lira District,Lira,Central,00000,Uganda Christian University,2.97,2.85; 3.16,97,40,5,"BOE0202, BOE0206",17,"Java, AWS","Communication, Time Management, Problem-solving",Cybersecurity,Cloud Computing,"Volunteering, Cooking",Kinesthetic,Online,Evening,Data Science,,,
J25B17/007,Akiiki,,Nassaka,Male,2001-03-28,Ugandan,Uganda,+256 763 125 693,akiiki.nassaka@students.ucu.ac.ug,Hoima District,Hoima,Central,00000,Uganda Christian University,2.8,2.98; 2.94,113,28,5,BOE0205,19,"C++, Machine Learning","Problem-solving, Time Management, Communication",Data Science,Cloud Computing,"Reading, Photography",Reading/Writing,Small group,Morning,Data Science,,,
KJ23B17/001,Nambi,,Nakimera,Male,1999-02-20,Ugandan,Uganda,+256 744 590 939,nambi.nakimera@students.ucu.ac.ug,Kiboga District,Kiboga,Central,00000,Uganda Christian University,2.69,2.8; 2.87,86,49,4,"BOE0503, BOE0507",17,"React, Machine Learning","Leadership, Critical Thinking, Communication",Mobile App Development,Software Engineering,"Music, Hiking",Auditory,Small group,Evening,Web Development,,,
KJ24B17/010,Judy,,Ssewava,Female,2004-04-07,Ugandan,Uganda,+256 791 609 676,judy.ssewava@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,3.83,3.74; 3.95,70,25,6,"BOE0401, BOE0403",15,"Git, Data Analysis","Leadership, Problem-solving, Critical Thinking",Cloud Computing,Artificial Intelligence,"Reading, Sports",Reading/Writing,Online,Morning,Artificial Intelligence,,,
KM23B17/005,David,,Tibyangye,Female,2000-12-14,Ugandan,Uganda,+256 781 154 426,david.tibyangye@students.ucu.ac.ug,Kamuli District,Kamuli,Central,00000,Uganda Christian University,3.39,3.67; 3.37,91,22,4,"BOE0601, BOE0602",12,"Git, Docker","Adaptability, Critical Thinking, Teamwork",Artificial Intelligence,Artificial Intelligence,"Photography, Traveling",Auditory,Alone,Morning,Software Engineering,,,
KM24B17/006,Sarah,,Abigaba,Female,1998-03-17,Ugandan,Uganda,+256 786 104 716,sarah.abigaba@students.ucu.ac.ug,Kalungu District,Kalungu,Central,00000,Uganda Christian University,2.99,2.81; 2.81,120,23,5,BOE0404,16,"Git, AWS","Problem-solving, Teamwork, Critical Thinking",Web Development,Cloud Computing,"Volunteering, Reading",Kinesthetic,One-on-one,Evening,Cybersecurity,,,
KM24B17/011,Peter,,Kabuye,Female,2004-09-07,Ugandan,Uganda,+256 783 849 693,peter.kabuye@students.ucu.ac.ug,Kalangala District,Kalangala,Central,00000,Uganda Christian University,3.55,3.44; 3.63,59,13,5,BOE0206,18,"Java, Python","Communication, Adaptability, Leadership",Cloud Computing,Artificial Intelligence,"Sports, Gaming",Auditory,One-on-one,Morning,Cloud Computing,,,
KM25B17/002,Zahra,,Wright,Male,2002-09-01,Congolese,Uganda,+256 714 677 400,zahra.wright@students.ucu.ac.ug,Moroto District,Moroto,Central,00000,Uganda Christian University,2.69,2.78; 2.55,64,56,5,nan,19,"Machine Learning, Flutter","Adaptability, Time Management, Critical Thinking",Cloud Computing,Data Science,"Cooking, Gaming",Kinesthetic,Alone,Late night,Web Development,,,
KM25B17/010,Caroline,,Luyiga,Male,2005-02-23,Ugandan,Uganda,+256 791 212 738,caroline.luyiga@students.ucu.ac.ug,Hoima District,Hoima,Central,00000,Uganda Christian University,2.84,2.62; 2.55,66,15,5,"BOE0204, BOE0205, BOE0206",20,"Python, JavaScript","Problem-solving, Critical Thinking, Teamwork",Cloud Computing,Cybersecurity,"Music, Photography",Auditory,Online,Morning,Cloud Computing,,,
KM25B17/015,Vanessa,,Nabirye,Female,1999-02-09,Ugandan,Uganda,+256 747 502 509,vanessa.nabirye@students.ucu.ac.ug,Fort Portal District,Fort Portal,Central,00000,Uganda Christian University,3.36,3.34; 3.49,88,29,5,BOE0202,18,"Node.js, Data Analysis","Leadership, Communication, Problem-solving",Data Science,Cybersecurity,"Music, Cooking",Kinesthetic,Alone,Afternoon,Mobile App Development,,,
KS24B17/001,Nancy,,Nakafeero,Male,2003-09-05,Ugandan,Uganda,+256 723 177 280,nancy.nakafeero@students.ucu.ac.ug,Arua District,Arua,Central,00000,Uganda Christian University,3.03,2.99; 2.99,64,23,4,BOE0102,16,"Git, Data Analysis","Teamwork, Critical Thinking, Time Management",Artificial Intelligence,Web Development,"Sports, Hiking",Visual,One-on-one,Evening,Cybersecurity,,,
KS25B17/010,Jackline,,Kayemba,Female,2000-12-13,Ugandan,Uganda,+256 748 740 254,jackline.kayemba@students.ucu.ac.ug,Lwengo District,Lwengo,Central,00000,Uganda Christian University,3.17,3.15; 3.28,108,24,6,"BOE0104, BOE0105",15,"Node.js, Git","Time Management, Communication, Critical Thinking",Mobile App Development,Data Science,"Hiking, Traveling",Kinesthetic,One-on-one,Morning,Cybersecurity,,,
M23B17/001,James,,Namaganda,Male,2000-09-01,Ugandan,Uganda,+256 763 178 471,james.namaganda@students.ucu.ac.ug,Fort Portal District,Fort Portal,Central,00000,Uganda Christian University,2.73,2.88; 2.98,91,16,5,"BOE0603, BOE0606",16,"JavaScript, Flutter","Leadership, Critical Thinking, Problem-solving",Cloud Computing,Mobile App Development,"Traveling, Sports",Kinesthetic,Online,Morning,Cloud Computing,,,
M23B17/003,Mugisha,,Kijjambu,Male,2001-02-01,Ugandan,Uganda,+256 736 747 424,mugisha.kijjambu@students.ucu.ac.ug,Bukomansimbi District,Bukomansimbi,Central,00000,Uganda Christian University,2.85,2.86; 2.72,47,21,5,"BOE0604, BOE0606",16,"Docker, SQL","Time Management, Critical Thinking, Adaptability",Data Science,Data Science,"Sports, Volunteering",Auditory,Small group,Evening,Cybersecurity,,,
M23B17/006,Lilian,,Galiwango,Male,2001-10-03,Ugandan,Uganda,+256 751 667 776,lilian.galiwango@students.ucu.ac.ug,Mukono District,Mukono,Central,00000,Uganda Christian University,3.77,3.48; 3.57,119,37,4,"BOE0501, BOE0505, BOE0507",12,"Java, JavaScript","Leadership, Time Management, Communication",Software Engineering,Mobile App Development,"Cooking, Traveling",Reading/Writing,Small group,Morning,Cybersecurity,,,
M24B17/002,Sharifah,,Kayemba,Male,2000-07-11,Ugandan,Uganda,+256 788 375 447,sharifah.kayemba@students.ucu.ac.ug,Tororo District,Tororo,Central,00000,Uganda Christian University,3.91,3.61; 4.18,30,24,6,BOE0403,21,"C++, MongoDB","Adaptability, Communication, Teamwork",Cybersecurity,Data Science,"Music, Reading",Auditory,Small group,Evening,Cybersecurity,,,
M24B17/005,Oliver,,Namutebi,Male,1999-10-05,Ugandan,Uganda,+256 793 379 420,oliver.namutebi@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,2.79,2.79; 2.68,39,11,6,BOE0401,14,"Java, Docker","Leadership, Teamwork, Problem-solving",Artificial Intelligence,Web Development,"Reading, Cooking",Visual,One-on-one,Late night,Web Development,,,
